0.031	2	3
0.324	2	3
0.512	2	3
0.715	2	3
1.086	2	3
1.688	2	3
2.016	2	3
2.602	2	3
3.113	2	3
3.570	2	3
4.031	2	3
4.527	2	3
4.703	2	3
4.867	2	3
5.598	2	3
5.867	2	3
6.191	2	3
6.352	2	3
6.527	2	3
6.859	2	3
7.184	2	3
7.359	2	3
7.691	2	3
8.188	2	3
8.535	2	3
8.859	2	3
9.027	2	3
9.359	2	3
9.527	2	3
9.859	2	3
10.027	2	3
10.188	2	3
10.359	2	3
10.523	2	3
10.688	2	3
10.863	2	3
11.188	2	3
11.523	2	3
11.691	2	3
11.855	2	3
12.023	2	3
12.191	2	3
12.523	2	3
12.691	2	3
12.855	2	3
13.023	2	3
13.188	2	3
13.355	2	3
13.523	2	3
13.855	2	3
14.191	2	3
14.359	2	3
14.691	2	3
14.859	2	3
15.191	2	3
15.359	2	3
15.523	2	3
15.691	2	3
15.855	2	3
16.023	2	3
16.191	2	3
16.355	2	3
16.523	2	3
16.691	2	3
16.859	2	3
17.027	2	3
17.359	2	3
17.527	2	3
17.859	2	3
18.027	2	3
18.191	2	3
18.359	2	3
18.523	2	3
18.691	2	3
18.855	2	3
19.105	1	3
19.512	1	3
19.844	1	2
20.344	1	2
20.508	1	2
20.676	1	2
20.844	1	2
21.176	1	2
21.676	1	2
21.840	1	2
22.008	1	3
22.176	1	3
22.512	1	3
23.004	1	2
23.176	1	1
23.344	1	2
23.512	1	2
23.840	2	3
24.023	1	3
24.344	1	3
24.680	1	3
24.852	1	3
25.016	1	2
25.172	1	2
25.496	2	3
25.836	2	2
26.008	1	3
26.176	1	3
26.504	2	3
26.715	1	3
27.012	1	3
27.172	1	3
27.344	1	3
27.512	1	3
27.684	1	3
27.840	2	3
28.332	2	3
28.508	1	3
28.680	1	3
28.848	1	3
29.172	2	3
29.449	2	3
29.680	1	3
29.840	2	3
30.012	1	3
30.188	1	3
30.512	1	2
30.691	1	3
31.172	1	1
31.344	1	1
31.512	1	2
31.844	1	2
32.027	1	3
32.508	1	1
32.684	1	2
32.848	1	2
33.176	2	2
33.355	1	3
33.672	1	1
33.844	2	1
34.016	1	1
34.184	1	1
34.508	1	1
34.691	1	2
35.012	1	1
35.176	1	1
35.352	1	2
35.520	1	3
35.680	1	3
35.840	2	3
36.160	1	3
36.344	2	2
36.684	1	2
36.844	1	1
37.012	1	1
37.176	2	2
37.680	2	3
37.840	2	2
38.016	1	3
38.184	1	2
38.348	1	1
38.508	2	3
39.176	2	2
39.355	1	2
39.680	1	2
39.840	2	2
40.344	1	2
40.508	2	2
40.684	1	2
40.848	1	3
41.176	1	2
41.676	1	2
41.840	1	2
42.012	1	3
42.180	1	3
42.508	1	3
42.711	2	3
43.012	1	1
43.176	1	1
43.344	1	1
43.512	1	1
43.844	1	3
44.344	1	2
44.512	1	1
44.680	1	1
44.848	1	1
45.176	2	1
45.367	1	3
45.676	1	2
45.840	1	1
46.016	1	2
46.191	1	2
46.348	1	1
46.508	2	2
46.828	1	3
47.012	1	3
47.172	1	3
47.340	1	3
47.516	1	2
47.680	1	1
47.840	2	3
48.031	1	3
48.344	1	2
48.508	1	1
48.680	1	1
48.848	1	1
49.172	1	2
49.672	1	2
49.840	1	1
50.012	1	3
50.184	1	2
50.352	1	1
50.508	1	2
50.836	2	3
51.012	1	2
51.176	1	2
51.348	1	2
51.523	1	3
51.844	1	1
52.020	1	2
52.508	1	1
52.680	1	1
52.852	1	2
53.180	2	1
53.367	1	2
53.680	1	1
53.844	1	1
54.016	1	1
54.184	1	2
54.508	1	1
55.008	1	1
55.180	2	1
55.344	1	1
55.516	1	1
55.680	2	1
55.844	2	1
56.039	1	2
56.344	1	1
56.512	1	1
56.684	1	1
56.852	1	2
57.016	1	2
57.176	2	2
57.676	2	2
57.840	2	2
58.012	2	3
58.180	1	2
58.344	1	1
58.508	2	2
59.016	1	3
59.176	2	3
59.348	2	3
59.516	1	2
59.684	1	2
59.840	2	3
60.016	1	3
60.176	2	3
60.508	2	1
60.684	1	1
61.016	1	1
61.508	2	2
61.680	1	1
61.844	2	1
62.016	2	3
62.680	2	3
63.020	2	3
63.352	2	3
63.520	2	3
63.848	2	3
64.055	2	3
64.363	2	3
64.684	2	3
64.855	2	3
65.199	2	3
65.875	2	3
66.680	2	3
67.016	2	3
67.344	2	3
67.520	1	3
67.844	2	3
68.344	1	2
68.508	1	2
68.676	1	3
68.848	1	3
69.176	1	3
69.379	2	3
69.680	1	1
69.844	1	1
70.008	1	1
70.180	1	1
70.512	1	3
71.012	1	3
71.176	2	2
71.352	1	1
71.512	1	1
71.840	1	1
72.035	1	3
72.340	2	3
72.508	2	3
72.684	1	3
72.852	1	3
73.012	1	3
73.176	2	3
73.504	2	3
73.680	1	3
73.840	1	3
74.012	1	3
74.184	1	3
74.348	1	2
74.508	1	3
74.840	2	3
75.012	1	3
75.176	1	2
75.348	1	2
75.516	1	1
75.840	1	3
76.340	1	3
76.676	1	3
76.848	1	3
77.016	1	2
77.172	2	3
77.387	1	3
77.676	1	2
77.844	2	2
78.016	1	3
78.188	1	3
78.508	1	2
78.688	1	3
79.176	1	1
79.344	1	1
79.516	1	3
79.844	1	2
80.039	1	3
80.344	1	1
80.508	1	1
80.684	1	2
80.852	1	2
81.176	2	2
81.672	1	1
81.848	2	1
82.016	1	1
82.512	2	1
82.699	1	1
83.012	1	1
83.180	2	1
83.516	1	2
83.684	1	2
83.840	2	1
84.348	2	1
84.684	1	2
84.848	1	1
85.016	1	1
85.176	2	1
85.680	2	3
85.844	2	3
86.016	2	3
86.184	1	2
86.348	1	1
86.508	2	2
86.695	1	3
87.020	1	1
87.176	2	1
87.352	1	1
87.516	1	2
87.684	1	2
88.176	2	1
88.332	2	1
88.688	1	2
88.852	1	3
89.176	2	3
89.676	1	3
89.844	1	2
90.008	1	3
90.180	1	3
90.508	2	3
90.703	1	3
91.012	1	2
91.176	1	1
91.344	1	1
91.516	1	1
91.844	1	3
92.344	1	3
92.512	1	2
92.684	1	2
92.848	1	2
93.176	1	2
93.375	2	3
93.676	1	2
93.840	2	3
94.020	1	3
94.188	1	3
94.348	1	2
94.508	2	3
94.836	2	3
95.012	1	3
95.172	1	3
95.344	1	3
95.516	1	3
95.680	1	2
95.840	1	3
96.031	1	3
96.340	1	3
96.512	1	2
96.680	1	1
96.848	1	1
97.176	1	3
97.672	1	2
97.840	1	1
98.012	1	2
98.180	1	2
98.352	1	1
98.508	2	2
99.012	1	2
99.176	2	1
99.348	2	2
99.523	1	3
99.844	1	1
100.027	1	2
100.512	2	1
100.680	1	1
100.848	1	2
101.180	1	1
101.363	1	3
101.844	1	1
102.016	1	2
102.184	1	1
102.508	1	1
103.008	1	1
103.180	2	1
103.352	1	1
103.516	1	1
103.680	1	1
103.844	1	1
104.031	1	1
104.348	1	1
104.512	1	1
104.688	1	1
104.848	1	2
105.020	1	2
105.176	2	2
105.680	2	1
106.016	2	1
106.180	1	1
106.348	1	1
106.512	2	2
106.699	1	3
