0.168	1	3
0.410	2	3
0.840	2	3
1.219	2	3
2.227	2	3
2.574	2	3
3.363	2	3
3.883	2	3
4.414	1	3
4.746	2	3
4.957	2	3
5.477	2	2
6.012	2	2
6.191	2	2
6.391	2	3
6.996	2	3
7.613	2	3
8.133	2	3
8.664	1	3
9.203	2	3
9.723	2	2
10.078	2	3
10.781	2	3
11.863	2	3
12.375	2	3
12.910	1	3
13.449	2	2
13.973	2	3
14.332	2	3
14.527	2	3
15.031	1	3
15.539	2	3
16.094	1	3
16.625	1	3
16.898	2	3
17.160	1	3
17.438	2	3
17.996	1	1
18.223	1	1
18.602	2	1
19.273	2	1
19.805	2	3
20.344	1	2
20.684	2	3
21.406	1	1
21.938	2	3
22.469	1	2
22.816	2	2
23.324	1	1
23.535	2	2
23.875	2	3
24.051	2	3
24.590	1	2
24.926	2	3
25.656	2	1
26.188	2	3
26.715	1	2
27.117	2	3
27.777	2	2
28.281	2	3
28.840	1	1
29.176	2	2
29.375	2	2
29.906	2	3
30.391	2	3
30.961	1	1
31.371	2	2
32.027	2	1
32.438	2	2
32.691	2	2
33.086	1	2
33.418	2	3
33.922	2	3
34.148	2	1
34.434	2	3
34.684	2	2
34.965	2	2
35.211	1	2
35.473	2	3
35.742	1	2
36.273	1	1
36.625	2	1
37.133	2	1
37.328	2	1
38.395	1	2
38.734	2	3
39.461	2	2
39.992	2	3
40.520	1	1
40.867	2	1
41.379	2	1
41.590	2	1
41.770	2	2
42.641	2	1
42.977	2	1
43.711	2	2
44.242	2	3
44.770	1	1
45.004	2	1
45.500	2	2
45.832	2	2
46.281	2	3
46.891	1	1
47.230	2	1
47.426	2	1
47.957	2	1
48.219	2	3
48.500	2	3
49.016	1	1
49.359	2	2
49.695	2	2
50.074	2	1
50.543	2	2
51.141	1	1
51.473	2	2
52.207	2	1
52.742	2	3
53.266	1	2
53.605	2	3
53.770	2	3
55.395	2	3
56.461	2	3
57.512	1	3
58.586	2	3
59.531	2	3
60.707	2	3
61.250	2	3
61.758	2	3
62.293	2	3
62.816	2	3
63.039	2	3
63.355	2	3
63.883	1	3
64.957	2	3
65.473	2	3
66.008	1	3
66.551	2	3
67.070	2	3
67.789	2	3
68.129	1	3
68.637	2	3
69.191	1	3
69.723	1	3
70.000	2	3
70.254	1	3
70.527	2	2
70.781	2	2
71.133	1	1
71.316	1	1
71.672	2	2
72.383	2	1
72.895	2	3
73.438	1	1
73.789	2	3
74.508	2	2
75.563	1	1
75.914	2	2
76.434	1	1
76.625	2	1
77.148	2	3
77.688	1	2
78.027	2	3
78.750	2	3
79.305	2	3
79.813	1	2
80.156	2	2
80.520	2	3
80.875	2	2
81.117	2	2
81.352	2	3
81.934	1	1
82.273	2	3
82.996	2	2
83.469	2	3
84.059	1	1
84.414	2	2
85.121	2	2
85.648	2	3
86.184	1	1
86.512	2	1
86.727	2	1
87.246	1	1
87.777	1	1
88.305	1	3
88.840	1	1
89.129	2	2
89.430	2	3
89.855	2	3
90.434	1	1
90.789	2	1
91.270	2	1
91.492	2	1
91.766	2	2
92.016	2	3
92.555	1	1
92.895	2	3
93.082	2	3
93.617	2	2
94.152	2	3
94.680	1	1
95.105	2	3
95.523	1	1
95.746	2	2
96.801	1	1
97.121	2	1
97.324	2	1
97.871	2	2
98.406	2	3
98.926	1	1
99.254	2	3
99.719	2	3
99.996	2	2
100.484	2	3
101.051	1	1
101.383	2	3
101.816	2	3
102.117	2	2
102.430	2	2
102.656	2	3
103.176	1	1
103.516	2	2
104.238	2	1
104.473	2	1
104.664	2	1
105.301	1	1
106.359	2	1
106.863	2	3
107.422	1	2
107.738	2	2
107.949	2	2
108.477	2	2
109.539	2	3
110.090	2	3
110.637	2	3
111.141	1	3
111.684	2	3
112.184	2	2
112.473	2	3
113.141	2	2
114.344	2	2
114.871	2	3
115.398	1	3
115.922	1	1
116.945	2	3
118.039	1	1
118.477	2	2
119.117	2	3
119.637	2	3
120.168	1	3
120.586	2	3
120.969	2	3
121.215	2	3
121.621	2	3
122.289	1	3
122.820	1	3
123.617	1	3
124.375	2	3
