0.434	1	3
0.746	1	3
1.230	2	3
1.680	2	3
1.969	2	3
2.441	2	3
2.859	2	3
3.164	1	3
3.633	2	3
4.086	2	3
4.363	2	3
4.816	2	3
5.246	2	3
5.555	2	3
6.020	2	3
6.469	2	3
6.762	2	3
7.199	2	3
7.633	2	3
7.957	2	3
8.254	2	3
8.422	2	3
8.867	2	3
9.199	2	3
9.637	2	3
10.063	2	3
10.355	2	3
10.809	2	3
11.094	2	3
11.270	2	3
11.555	2	3
12.023	2	3
12.461	2	3
12.758	2	3
13.230	2	3
13.684	2	3
13.973	2	3
14.410	2	3
14.844	2	3
15.137	1	3
15.598	2	3
16.066	2	3
16.340	2	3
16.785	2	3
17.234	1	3
17.527	2	3
17.836	2	3
18.020	2	3
18.465	2	3
19.219	2	3
19.652	2	3
19.965	1	3
20.242	1	1
20.539	2	2
20.863	1	3
21.148	2	3
21.461	1	3
21.734	1	2
22.059	2	3
22.352	1	3
22.645	2	2
22.938	2	3
23.266	1	3
23.551	2	3
23.871	1	3
24.145	2	3
24.449	1	3
24.758	2	3
25.043	1	1
25.340	2	2
25.648	1	2
25.949	2	2
26.266	1	2
26.535	1	1
26.855	1	1
27.152	1	1
27.453	1	1
27.742	2	2
28.059	1	3
28.344	2	3
28.668	1	3
28.938	2	2
29.250	1	2
29.566	2	3
29.840	1	1
30.145	2	1
30.469	1	1
30.738	2	1
31.066	1	1
31.652	2	1
31.941	2	2
32.238	1	1
32.840	1	2
33.145	2	3
33.582	1	2
33.750	2	2
34.051	1	3
34.348	2	3
34.645	2	1
34.945	2	2
35.258	1	3
35.543	1	2
36.137	2	2
36.449	2	3
36.738	1	3
37.043	2	2
37.340	2	2
37.660	1	3
37.883	1	3
38.367	2	3
38.852	1	3
39.160	1	3
39.441	1	1
39.613	1	1
40.051	1	1
40.340	2	1
40.660	1	2
40.938	2	2
41.266	1	3
41.551	2	3
41.844	2	2
42.141	2	2
42.465	1	2
42.750	2	2
43.195	2	2
43.641	1	3
43.953	2	3
44.242	2	2
44.414	2	1
44.863	2	2
45.148	2	2
45.723	1	1
46.051	1	2
46.359	1	3
46.645	1	1
46.938	2	1
47.258	2	1
47.543	2	2
47.859	1	2
48.148	2	1
48.469	1	2
48.754	1	2
49.039	2	2
49.344	2	3
49.652	1	3
49.941	2	2
50.262	1	1
50.535	1	2
50.867	1	3
51.168	2	3
51.449	2	2
51.750	2	1
52.070	1	3
52.348	2	1
52.801	2	2
53.250	1	1
53.563	1	1
53.836	2	1
54.141	2	3
54.453	1	2
54.742	2	3
55.188	2	1
55.633	1	3
55.926	1	3
56.242	2	1
56.535	2	1
56.844	1	2
57.137	2	3
57.449	1	3
57.758	1	1
58.051	1	2
58.363	1	3
58.645	2	1
58.945	2	2
59.273	1	1
59.539	2	1
59.996	1	1
60.457	2	2
60.746	2	2
61.043	1	1
61.652	1	1
62.098	1	1
62.418	1	1
62.852	1	1
63.145	1	3
63.441	2	2
63.746	2	2
64.074	1	2
64.348	2	2
64.664	1	1
65.258	1	3
65.574	2	3
65.840	1	1
66.141	2	1
66.441	1	1
67.664	1	3
67.980	2	2
68.242	1	1
68.543	2	2
68.863	1	3
69.145	2	3
69.453	1	3
69.742	2	3
70.059	2	3
70.371	2	3
70.645	2	3
70.941	2	3
71.270	2	3
71.547	2	3
72.141	2	3
72.449	1	3
72.770	2	2
73.039	2	2
73.340	2	3
73.668	2	2
73.949	2	2
74.383	1	2
74.844	1	3
75.152	2	3
75.441	2	1
75.738	2	2
76.082	1	2
76.340	2	2
76.660	1	1
76.941	2	1
77.277	1	1
77.578	2	3
77.844	1	1
78.141	2	1
78.465	1	2
78.750	2	2
79.215	2	1
79.664	1	3
79.980	1	3
80.242	2	3
80.551	2	3
80.867	2	3
81.148	2	3
81.453	1	2
81.746	1	1
82.070	2	1
82.375	1	1
82.641	1	1
82.938	2	3
83.262	2	3
83.547	2	3
83.988	1	2
84.449	1	3
85.043	2	2
85.344	2	3
85.664	1	3
85.938	2	3
86.270	1	3
86.543	2	3
86.883	1	3
87.152	2	3
87.441	1	1
87.746	2	1
88.066	1	1
88.348	2	1
88.938	1	2
89.246	1	3
89.551	1	3
89.840	2	3
90.145	2	3
90.457	2	3
90.746	2	3
91.043	2	3
91.355	1	2
91.668	2	2
91.977	2	3
92.238	1	1
92.543	1	1
92.883	2	1
93.141	2	3
93.602	1	3
94.055	1	2
94.641	1	1
94.957	2	1
95.258	1	1
95.535	1	1
95.859	1	3
96.148	2	3
96.465	1	3
96.773	1	2
97.039	1	1
97.336	2	1
97.676	2	2
97.945	2	1
98.418	1	1
98.859	1	3
99.172	1	3
99.438	1	3
99.738	2	2
100.059	1	2
100.340	2	3
100.809	1	2
101.258	1	3
101.586	2	3
101.840	2	1
102.141	2	3
102.461	1	2
102.742	2	1
103.055	1	2
103.336	2	2
103.645	1	3
104.242	2	1
104.547	2	1
104.871	1	1
