0.133	2	3
0.613	2	2
0.848	1	3
1.609	2	3
2.063	1	3
2.426	1	3
2.777	1	3
4.020	2	2
4.465	1	1
4.711	1	3
4.926	2	3
5.168	1	3
5.617	1	3
5.871	2	3
6.297	2	3
6.531	2	3
6.984	1	2
7.219	1	2
7.691	2	3
8.145	1	1
8.387	1	1
8.840	1	3
9.082	2	3
9.301	1	1
9.617	1	1
9.980	1	1
10.215	2	3
10.465	2	3
10.676	1	1
10.949	2	1
11.391	1	1
11.746	1	2
12.094	1	2
12.328	2	3
12.547	2	3
12.785	1	3
13.012	2	3
13.344	2	1
13.574	1	3
13.930	1	3
14.168	2	1
14.391	1	1
14.629	1	1
15.086	2	3
15.508	2	3
15.746	1	3
15.980	2	3
16.215	1	3
16.664	1	1
16.922	2	3
17.172	2	3
17.402	2	3
17.602	1	3
18.070	1	2
18.320	2	1
18.801	2	3
19.234	2	2
19.484	2	3
19.941	1	1
20.172	2	2
20.418	1	2
20.656	1	3
20.996	2	3
21.340	2	3
21.574	1	3
21.801	2	3
22.047	2	3
22.508	1	3
22.992	1	1
23.219	2	3
23.688	1	3
23.922	2	3
24.148	1	2
24.395	2	1
24.859	1	3
25.102	1	1
25.316	2	2
25.559	1	3
25.789	1	2
26.023	2	2
26.270	1	1
26.594	1	2
26.957	1	2
27.414	1	3
27.656	1	3
27.875	2	1
28.129	1	1
28.492	2	1
28.840	1	2
29.578	2	3
30.035	1	2
30.395	2	1
30.738	1	1
31.469	2	3
31.934	1	3
32.383	2	1
32.633	1	1
33.355	2	3
33.836	1	3
34.309	1	3
34.551	2	3
34.777	2	3
35.016	1	3
35.254	2	3
35.480	1	2
35.727	2	2
36.070	1	3
36.410	2	2
36.645	1	3
36.879	1	3
37.121	1	3
37.594	2	3
37.945	2	1
38.289	1	1
38.535	2	3
38.754	1	3
38.984	2	3
39.223	1	3
39.461	1	3
39.809	1	3
40.145	1	1
40.609	1	1
40.879	1	1
41.320	1	3
41.688	1	2
42.047	2	1
42.508	2	3
42.746	2	3
42.984	1	3
43.234	1	3
43.676	2	3
43.902	1	2
44.164	2	3
44.367	1	2
44.629	1	2
45.109	2	3
45.586	1	1
45.832	1	1
46.328	2	3
46.551	2	3
47.031	1	1
47.383	1	2
47.723	1	3
47.969	2	3
48.184	1	2
48.438	1	1
48.668	2	1
48.910	1	3
49.246	1	3
49.617	1	1
50.348	2	3
50.828	2	1
51.297	1	1
51.520	1	2
51.773	2	2
51.973	2	2
52.227	1	3
52.738	1	3
53.117	2	2
53.480	2	2
54.691	1	2
55.152	2	1
55.398	2	1
56.137	2	3
56.613	1	2
57.094	2	2
57.344	1	2
57.547	2	3
57.813	1	3
58.289	1	3
58.543	2	2
58.988	1	1
59.223	1	2
59.434	2	3
59.695	1	2
59.945	2	3
60.418	2	2
60.781	1	1
61.129	2	2
61.598	1	3
61.832	1	3
62.074	2	1
62.328	2	1
62.793	2	1
63.031	2	2
63.473	2	2
63.727	1	1
64.203	1	3
64.652	2	2
64.891	2	3
65.137	2	3
65.359	2	3
65.590	1	3
65.820	1	2
66.160	2	1
66.512	2	3
66.742	2	3
66.945	2	3
67.199	1	2
67.434	2	2
67.652	2	3
67.918	1	3
68.250	1	1
68.605	1	1
68.832	2	2
69.078	1	1
69.316	2	2
69.547	1	3
69.789	2	2
70.246	1	2
70.473	1	1
70.723	2	3
70.949	2	2
71.199	1	1
