0.223	2	3
0.852	1	3
1.473	2	3
2.090	1	3
2.707	2	3
3.328	1	3
3.945	2	3
4.559	1	3
4.871	1	3
5.180	2	3
5.805	1	3
6.422	2	3
7.035	1	3
7.656	2	3
8.273	1	3
8.895	2	3
9.508	1	3
9.828	1	3
10.457	1	3
10.754	1	3
11.367	1	1
11.984	1	3
12.602	2	1
13.223	1	2
13.844	2	1
14.305	1	2
15.078	2	1
15.695	1	2
16.320	2	1
16.934	1	3
17.551	2	2
18.172	1	3
18.793	2	1
19.250	1	1
19.727	1	3
19.965	1	3
20.348	2	3
20.645	1	1
21.266	2	2
21.879	1	3
22.500	2	2
23.117	1	2
23.742	2	1
24.352	1	3
24.672	1	3
24.973	2	1
25.594	1	3
26.219	2	1
26.828	1	3
27.449	2	2
28.066	1	3
28.688	1	1
29.305	1	3
29.926	2	1
30.547	1	2
31.164	2	1
31.777	1	3
32.395	2	1
33.016	1	2
33.637	2	1
34.250	1	3
34.563	1	2
34.871	2	2
35.496	1	2
36.113	2	1
36.727	1	3
36.895	1	3
37.344	2	2
37.965	1	3
38.586	2	1
39.199	1	3
39.820	2	1
40.445	1	2
41.059	1	1
41.672	1	1
41.844	1	2
42.293	2	1
42.914	1	2
43.539	2	2
44.148	1	3
44.324	1	3
44.770	2	2
45.395	1	3
46.012	2	1
46.621	1	2
47.242	2	1
47.867	1	2
48.484	2	1
49.098	1	3
49.719	2	1
50.344	1	3
51.145	1	3
52.281	1	3
52.840	1	3
55.297	1	3
56.953	1	3
57.793	1	3
58.078	1	1
58.930	1	3
59.316	2	3
59.547	1	3
59.930	1	3
60.234	1	1
60.855	2	2
61.469	1	3
62.086	2	3
62.715	1	2
63.328	2	1
63.789	1	3
64.563	2	2
65.188	1	3
65.805	2	3
66.414	1	3
67.035	2	3
67.660	1	2
68.277	2	1
68.891	1	1
69.051	2	2
69.512	2	2
70.137	1	3
70.805	1	3
71.430	1	3
72.039	1	3
72.656	1	3
73.246	1	3
73.570	1	3
73.848	1	3
74.457	1	3
75.078	1	3
75.699	2	1
76.313	1	3
76.930	2	1
77.551	1	2
78.176	2	1
78.785	1	2
79.406	2	2
80.031	1	2
80.648	2	1
81.262	1	3
81.879	2	2
82.500	1	2
83.121	2	1
83.738	1	3
84.359	2	1
84.977	1	2
85.598	2	1
86.211	1	3
86.828	2	1
87.449	1	2
88.070	2	1
88.684	1	3
89.008	1	3
89.305	2	1
89.926	1	1
90.547	2	1
91.156	1	2
91.332	1	3
91.777	2	2
92.395	1	3
93.020	2	1
93.633	1	3
94.254	2	1
94.875	1	2
95.492	2	1
96.102	1	1
96.285	1	1
96.727	2	1
97.344	1	2
97.969	2	1
98.578	1	3
99.199	2	2
99.828	1	3
100.445	2	1
101.055	1	3
101.676	2	1
102.297	1	2
102.914	2	1
103.531	1	3
104.148	2	3
104.789	2	3
106.926	1	3
107.273	1	2
107.613	1	1
109.746	1	3
110.379	1	3
111.207	1	3
112.230	1	2
112.500	1	1
114.066	2	2
114.383	1	3
114.668	1	3
115.285	2	1
115.902	1	3
116.520	2	3
117.148	1	2
117.422	1	1
117.762	2	1
118.371	1	3
118.992	2	3
119.621	1	3
120.238	2	2
120.848	1	3
121.469	2	3
122.094	1	2
122.707	1	1
123.324	1	2
123.645	1	3
123.941	2	2
124.566	1	3
125.184	2	2
125.801	1	3
126.414	2	3
127.047	1	2
127.656	2	1
128.121	1	2
128.270	1	3
128.891	2	2
129.520	1	3
130.137	2	3
130.746	1	3
131.367	2	3
131.992	1	2
132.605	2	1
133.219	1	1
133.379	2	1
133.840	2	2
134.465	1	3
135.133	1	3
135.758	1	3
136.371	1	3
136.988	1	3
137.578	1	3
137.891	1	3
138.184	1	3
138.785	1	3
139.141	1	3
139.410	1	2
139.625	1	1
140.027	2	2
140.645	1	3
141.262	2	3
141.883	1	1
142.504	2	1
143.113	1	3
143.438	1	3
143.738	2	3
144.363	1	3
144.980	2	3
145.594	1	3
146.211	2	3
146.832	1	3
147.453	2	3
148.066	1	3
148.402	1	3
148.691	2	2
149.309	1	3
149.926	2	1
150.539	1	3
151.160	2	1
151.781	1	2
152.398	1	1
153.012	1	3
153.336	1	3
153.637	2	1
154.258	1	1
154.879	2	1
155.488	1	2
155.664	1	3
156.109	2	2
156.727	1	3
157.348	1	1
157.965	1	3
158.582	2	1
159.207	1	2
159.820	1	1
160.434	1	1
160.668	1	1
161.055	2	1
161.676	1	2
162.301	2	2
162.910	1	3
163.531	2	2
164.156	1	3
164.773	2	1
165.387	1	3
166.008	2	1
166.629	1	2
167.246	2	1
167.859	1	3
168.480	2	3
169.117	2	3
169.793	1	3
171.258	1	3
171.602	1	2
172.789	1	3
174.074	1	3
174.711	1	3
175.543	1	3
176.559	1	2
179.031	1	3
180.520	1	3
180.902	1	3
181.504	1	2
183.344	1	3
183.980	1	3
185.078	1	3
185.410	1	3
186.020	1	3
186.453	1	2
188.895	1	3
189.516	2	2
190.129	1	3
190.746	2	3
191.375	1	2
191.988	2	1
192.449	1	2
192.598	1	3
193.223	2	2
193.848	1	3
194.465	2	3
195.074	1	3
195.695	2	3
196.320	1	2
196.934	1	1
197.551	1	1
197.707	1	1
198.172	2	2
198.793	1	2
199.410	2	2
200.027	1	3
200.645	2	3
201.273	1	2
201.883	2	1
202.348	1	3
202.496	1	3
203.117	2	2
203.746	1	3
204.363	2	3
204.973	1	3
205.594	2	3
206.219	1	2
206.832	2	1
207.445	1	1
207.605	2	1
208.066	2	2
208.688	1	2
209.309	2	2
209.922	1	3
210.539	2	3
211.168	1	2
211.781	2	1
212.242	1	3
212.391	1	3
213.016	2	2
213.641	1	3
214.258	2	3
214.867	1	3
215.488	2	3
216.117	1	2
216.730	2	1
217.344	1	1
217.504	2	1
217.965	2	2
218.586	1	3
219.203	1	2
219.820	1	3
220.438	2	3
221.066	1	2
221.680	2	1
222.141	1	2
222.289	1	3
222.910	2	2
223.539	1	3
224.156	2	3
224.766	1	3
225.387	2	3
226.016	1	2
226.625	1	1
227.238	1	1
227.398	2	1
227.863	2	2
228.418	1	3
